,ID,Unnamed: 0,Prompt,Representations,Auto_assessment,Task,Task_specific_label,img2img_instructions,Object_num,Extra_characteristic,Num_features,Common,Num_objects,Linked_prompts
704,705,2183.0,a coyote with the fur of a polar bear,"coyote, polar bear",False,Chimeras,,,,,2.0,,,"2128,2129"
705,706,2184.0,a horse with the scales of a dragon,"horse, dragon",False,Chimeras,,,,,2.0,,,"2048,1862"
706,707,2185.0,a deer with the wings of an eagle,"deer, eagle",False,Chimeras,,,,,2.0,,,"2013,2028"
707,708,2186.0,a gorilla with the antlers of a deer,"gorilla, deer",False,Chimeras,,,,,2.0,,,"1856,2013"
708,709,2187.0,a horse with the fur of a tiger,"horse, tiger",False,Chimeras,,,,,2.0,,,"2048,2077"
709,710,2188.0,a raccoon with the wings of a falcon,"raccoon, falcon",False,Chimeras,,,,,2.0,,,"2026,2021"
710,711,2189.0,a elephant with the wings of an eagle,"elephant, eagle",False,Chimeras,,,,,2.0,,,"1838,2028"
711,712,2190.0,a skunk with the tail of a beaver,"skunk, beaver",False,Chimeras,,,,,2.0,,,"2001,1999"
712,713,2191.0,a kangaroo with the horns of a ram ,"kangaroo, ram",False,Chimeras,,,,,2.0,,,"2034,2130"
713,714,2192.0,a snake with the fur of a fox,"snake, fox",False,Chimeras,,,,,2.0,,,"1839,2037"
714,715,2193.0,a bear with the tail of a squirrel,"bear, squirrel",False,Chimeras,,,,,2.0,,,"1891,2030"
715,716,2194.0,a kangaroo with the wings of a falcon,"kangaroo, falcon",False,Chimeras,,,,,2.0,,,"2034,2021"
716,717,2195.0,a moose with the antlers of a stag,"moose, bear, stag",False,Chimeras,,,,,2.0,,,"2019,1891,2131"
717,718,2196.0,a coyote with the fur of a polar bear,"coyote, polar bear",False,Chimeras,,,,,2.0,,,"2128,2129"
718,719,2197.0,a coyote with the tusks of a walrus,"coyote, walrus",False,Chimeras,,,,,2.0,,,"2128,2132"
719,720,2198.0,an opossum with the antlers of a deer,"opossum, deer",False,Chimeras,,,,,2.0,,,"2133,2013"
720,721,2199.0,a leopard with the wings of an eagle,"leopard, eagle",False,Chimeras,,,,,2.0,,,"2134,2028"
721,722,2200.0,a hippopotamus with the wings of a hawk,"hippopotamus, hawk",False,Chimeras,,,,,2.0,,,"2135,2041"
722,723,2201.0,a horse with the tail of a fish,"horse, fish",False,Chimeras,,,,,2.0,,,"2048,1821"
723,724,2202.0,a beaver with the tail of a crocodile ,"beaver, crocodile",False,Chimeras,,,,,2.0,,,"1999,2050"
724,725,2203.0,a moose with the tusks of a walrus,"moose, walrus",False,Chimeras,,,,,2.0,,,"2019,2132"
725,726,2204.0,a coyote with the feathers of a falcon,"coyote, falcon",False,Chimeras,,,,,2.0,,,"2128,2021"
726,727,2205.0,a raccoon with the fur of a lion,"raccoon, lion",False,Chimeras,,,,,2.0,,,"2026,2073"
727,728,2206.0,a rabbit with the antlers of a moose,"rabbit, moose",False,Chimeras,,,,,2.0,,,"2052,2019"
728,729,2207.0,a rhinoceros with the wings of a pegasus,"rhinoceros, pegasus",False,Chimeras,,,,,2.0,,,"2136,2137"
729,730,2208.0,a rabbit with the fur of a tiger,"rabbit, tiger",False,Chimeras,,,,,2.0,,,"2052,2077"
730,731,2209.0,a hyena with the head of a crocodile,"hyena, crocodile",False,Chimeras,,,,,2.0,,,"2138,2050"
731,732,2210.0,a wolf with the fur of zebra,"wolf, zebra",False,Chimeras,,,,,2.0,,,"2024,1904"
732,733,2211.0,a zebra with the mane of a lion,"zebra, lion",False,Chimeras,,,,,2.0,,,"1904,2073"
733,734,2212.0,a chimpanzee with the mane of a lion,"chimpanzee, lion",False,Chimeras,,,,,2.0,,,"2139,2073"
734,735,2213.0,a dolphin with the fur of a polar bear,"dolphin, polar bear",False,Chimeras,,,,,2.0,,,"2053,2129"
735,736,2214.0,an opossum with the tail of a fox,"opossum, fox",False,Chimeras,,,,,2.0,,,"2133,2037"
736,737,2215.0,a snake with the wings of a bat,"snake, bat",False,Chimeras,,,,,2.0,,,"1839,2140"
737,738,2216.0,a zebra with the wings of a hawk,"zebra, hawk",False,Chimeras,,,,,2.0,,,"1904,2041"
738,739,2217.0,a fox with the tail of a peacock,"fox, peacock",False,Chimeras,,,,,2.0,,,"2037,2035"
739,740,2218.0,a peacock the antlers of a moose,"peacock, moose",False,Chimeras,,,,,2.0,,,"2035,2019"
740,741,2219.0,a fox with the fur of a giraffe,"fox, giraffe",False,Chimeras,,,,,2.0,,,"2037,1865"
741,742,2220.0,a cat with the antlers of a deer,"cat, deer",False,Chimeras,,,,,2.0,,,"1847,2013"
742,743,2221.0,a kangaroo with the wings of a hawk,"kangaroo, hawk",False,Chimeras,,,,,2.0,,,"2034,2041"
743,744,2222.0,a moose with the fur of a leopard,"moose, leopard",False,Chimeras,,,,,2.0,,,"2019,2134"
744,745,2223.0,a monkey with the tail of a scorpion,"monkey, scorpion",False,Chimeras,,,,,2.0,,,"2084,2141"
745,746,2224.0,a skunk with the horns of a ram,"skunk, ram",False,Chimeras,,,,,2.0,,,"2001,2130"
746,747,2225.0,a wolf with the tail of a fox,"wolf, fox",False,Chimeras,,,,,2.0,,,"2024,2037"
747,748,2226.0,a bear with the wings of an eagle,"bear, eagle",False,Chimeras,,,,,2.0,,,"1891,2028"
748,749,2227.0,a fox with the wings of a bat,"fox, bat",False,Chimeras,,,,,2.0,,,"2037,2140"
749,750,2228.0,a chimpanzee with the horns of a goat,"chimpanzee, goat",False,Chimeras,,,,,2.0,,,"2139,1995"
750,751,2229.0,a wolf with the mane of a lion and the tail of a fox,"wolf, lion, fox",False,Chimeras,,,,,3.0,,,"2024,2073,2037"
751,752,2230.0,an elephant with the horns of a rhinoceros and the tail of a peacock,"elephant, rhinoceros, peacock",False,Chimeras,,,,,3.0,,,"1838,2136,2035"
752,753,2231.0,a bear with the wings of an eagle and the fur of a tiger,"bear, eagle, tiger",False,Chimeras,,,,,3.0,,,"1891,2028,2077"
753,754,2232.0,a deer with the horns of a ram and the claws of a bird of prey,"deer, ram, bird of prey",False,Chimeras,,,,,3.0,,,"2013,2130,2142"
754,755,2233.0,a rabbit with the antlers of a moose and the fur of a giraffe,"rabbit, moose, giraffe",False,Chimeras,,,,,3.0,,,"2052,2019,1865"
755,756,2234.0,a raccoon with the wings of a falcon and the tail of a lion,"raccoon, falcon, lion",False,Chimeras,,,,,3.0,,,"2026,2021,2073"
756,757,2235.0,a tiger with the fur of a bear and the tusks of a walrus,"tiger, bear, walrus",False,Chimeras,,,,,3.0,,,"2077,1891,2132"
757,758,2236.0,a squirrel with the scales of a fish and the tail of a monkey,"squirrel, fish, monkey",False,Chimeras,,,,,3.0,,,"2030,1821,2084"
758,759,2237.0,a fox with the horns of a deer and the wings of a hawk,"fox, deer, hawk",False,Chimeras,,,,,3.0,,,"2037,2013,2041"
759,760,2238.0,a giraffe with the head of a tiger and the claws of a bear,"giraffe, tiger, bear",False,Chimeras,,,,,3.0,,,"1865,2077,1891"
760,761,2239.0,a horse with the scales of a fish and the wings of a dragon,"horse, fish, dragon",False,Chimeras,,,,,3.0,,,"2048,1821,1862"
761,762,2240.0,a skunk with the wings of a dragon and the fur of a bear,"skunk, dragon, bear",False,Chimeras,,,,,3.0,,,"2001,1862,1891"
762,763,2241.0,a beaver with the tail of a crocodile and the head of a bird of prey,"beaver, crocodile, bird of prey",False,Chimeras,,,,,3.0,,,"1999,2050,2142"
763,764,2242.0,a monkey with the tail of a scorpion and the fur of a fox,"monkey, scorpion, fox",False,Chimeras,,,,,3.0,,,"2084,2141,2037"
764,765,2243.0,a rhinoceros with the fur of a lion and the antlers of a deer,"rhinoceros, lion, deer",False,Chimeras,,,,,3.0,,,"2136,2073,2013"
765,766,2244.0,a dolphin with the fur of a polar bear and the tail of a fish,"dolphin, polar bear, fish",False,Chimeras,,,,,3.0,,,"2053,2129,1821"
766,767,2245.0,a squirrel with the scales of a fish and the wings of a bat,"squirrel, fish, bat",False,Chimeras,,,,,3.0,,,"2030,1821,2140"
767,768,2246.0,an opossum with the antlers of a deer and the fur of a leopard,"opossum, deer, leopard",False,Chimeras,,,,,3.0,,,"2133,2013,2134"
768,769,2247.0,a kangaroo with the horns of a ram and the wings of a falcon,"kangaroo, ram, falcon",False,Chimeras,,,,,3.0,,,"2034,2130,2021"
769,770,2248.0,a deer with the horns of a ram and the tail of a lion,"deer, ram, lion",False,Chimeras,,,,,3.0,,,"2013,2130,2073"
770,771,2249.0,a snake with the wings of a bat and the fur of a lion,"snake, bat, lion",False,Chimeras,,,,,3.0,,,"1839,2140,2073"
771,772,2250.0,a wolf with the horns of a deer and the wings of a bat,"wolf, deer, bat",False,Chimeras,,,,,3.0,,,"2024,2013,2140"
772,773,2251.0,a hamster with the fur of a lion and the claws of a bird of prey,"hamster, lion, bird of prey",False,Chimeras,,,,,3.0,,,"2082,2073,2142"
773,774,2252.0,a squirrel with the scales of a fish and the horns of a goat,"squirrel, fish, goat",False,Chimeras,,,,,3.0,,,"2030,1821,1995"
774,775,2253.0,a deer with the horns of a ram and the fur of a lion,"deer, ram, lion",False,Chimeras,,,,,3.0,,,"2013,2130,2073"
775,776,2254.0,a bear with the body of a snake and the head of a crocodile,"bear, snake, crocodile",False,Chimeras,,,,,3.0,,,"1891,1839,2050"
776,777,2255.0,a bear with the wings of an eagle and the tail of a dragon,"bear, eagle, dragon",False,Chimeras,,,,,3.0,,,"1891,2028,1862"
777,778,2256.0,a hamster with the fur of a lion and the wings of a bat,"hamster, lion, bat",False,Chimeras,,,,,3.0,,,"2082,2073,2140"
778,779,2257.0,a cow with the wings of a bird and the tail of a scorpion,"cow, bird, scorpion",False,Chimeras,,,,,3.0,,,"1889,1837,2141"
779,780,2258.0,a dolphin with the fur of a bear and the wings of a seagull,"dolphin, bear, seagull",False,Chimeras,,,,,3.0,,,"2053,1891,2005"
780,781,2259.0,a dolphin with the legs of a deer and the wings of a seagull,"dolphin, deer, seagull",False,Chimeras,,,,,3.0,,,"2053,2013,2005"
781,782,2260.0,a squirrel with the scales of a fish and the wings of a dragon,"squirrel, fish, dragon",False,Chimeras,,,,,3.0,,,"2030,1821,1862"
782,783,2261.0,a wolf with the fur of a polar bear and the wings of a seagull,"wolf, polar bear, seagull",False,Chimeras,,,,,3.0,,,"2024,2129,2005"
783,784,2262.0,a koala with the fur of a sheep and the tail of a beaver,"koala, sheep, beaver",False,Chimeras,,,,,3.0,,,"2143,1824,1999"
784,785,2263.0,a monkey with the tail of a scorpion and the wings of a bat,"monkey, scorpion, bat",False,Chimeras,,,,,3.0,,,"2084,2141,2140"
785,786,2264.0,a polar bear with the horns of a ram and the fins of a shark,"polar bear, ram, shark",False,Chimeras,,,,,3.0,,,"2129,2130,2144"
786,787,2265.0,a hamster with the fur of a tiger and the tail of a fox,"hamster, tiger, fox",False,Chimeras,,,,,3.0,,,"2082,2077,2037"
787,788,2266.0,a beaver with the tail of a crocodile and the fur of a polar bear,"beaver, crocodile, polar bear",False,Chimeras,,,,,3.0,,,"1999,2050,2129"
788,789,2267.0,a fox with the wings of a bat and the tail of a lion,"fox, bat, lion",False,Chimeras,,,,,3.0,,,"2037,2140,2073"
789,790,2268.0,a fox with the wings of a bat and the horns of a ram,"fox, bat, ram",False,Chimeras,,,,,3.0,,,"2037,2140,2130"
790,791,2269.0,a zebra with the mane of a lion and the wings of a bat,"zebra, lion, bat",False,Chimeras,,,,,3.0,,,"1904,2073,2140"
791,792,2270.0,a snake with the wings of a bat and the head of a crocodile,"snake, bat, crocodile",False,Chimeras,,,,,3.0,,,"1839,2140,2050"
792,793,2271.0,a squirrel with the scales of a fish and the fur of a polar bear,"squirrel, fish, polar bear",False,Chimeras,,,,,3.0,,,"2030,1821,2129"
793,794,2272.0,a monkey with the tail of a scorpion and the horns of a ram,"monkey, scorpion, ram",False,Chimeras,,,,,3.0,,,"2084,2141,2130"
794,795,2273.0,a hippopotamus with the fur of a lion and the tusks of a boar,"hippopotamus, lion, boar",False,Chimeras,,,,,3.0,,,"2135,2073,2145"
795,796,2274.0,a kangaroo with the horns of a ram and the fur of polar bear,"kangaroo, ram, polar bear",False,Chimeras,,,,,3.0,,,"2034,2130,2129"
796,797,2275.0,a zebra with the mane of a lion and the tail of a horse,"zebra, lion, horse",False,Chimeras,,,,,3.0,,,"1904,2073,2048"
797,798,2276.0,a tiger with the antlers of a deer and the claws of a bird of prey,"tiger, deer, bird of prey",False,Chimeras,,,,,3.0,,,"2077,2013,2142"
798,799,2277.0,a raccoon with the wings of a bat and the claws of a bird of prey,"raccoon, bat, bird of prey",False,Chimeras,,,,,3.0,,,"2026,2140,2142"
799,800,2278.0,a moose with the fur of a bear and the wings of a bat,"moose, bear, bat",False,Chimeras,,,,,3.0,,,"2019,1891,2140"
800,801,515.0,two chairs,chair,True,Counting,2,,,,,,,1894
801,802,516.0,two boats,boat,True,Counting,2,,,,,,,1814
802,803,517.0,two cars,car,True,Counting,2,,,,,,,1826
803,804,518.0,two busses,bus,True,Counting,2,,,,,,,1883
804,805,519.0,two vases,vase,True,Counting,2,,,,,,,1943
805,806,520.0,two hats,hat,True,Counting,2,,,,,,,2003
806,807,521.0,two beds,bed,True,Counting,2,,,,,,,1938
807,808,522.0,two cats,cat,True,Counting,2,,,,,,,1847
808,809,523.0,two knives,knife,True,Counting,2,,,,,,,1836
809,810,524.0,three bottles,bottle,True,Counting,3,,,,,,,1934
810,811,525.0,three bicycles,bicycle,True,Counting,3,,,,,,,1880
811,812,526.0,three snowboards,snowboard,True,Counting,3,,,,,,,1915
812,813,527.0,three remotes,remote,True,Counting,3,,,,,,,1914
813,814,528.0,three tvs,tv,True,Counting,3,,,,,,,2047
814,815,529.0,three carrots,carrot,True,Counting,3,,,,,,,1906
815,816,530.0,three spoons,spoon,True,Counting,3,,,,,,,1861
816,817,531.0,three trains,train,True,Counting,3,,,,,,,1912
817,818,532.0,three pizzas,pizza,True,Counting,3,,,,,,,1930
818,819,533.0,four ovens,oven,True,Counting,4,,,,,,,2146
819,820,534.0,four bananas,banana,True,Counting,4,,,,,,,1863
820,821,535.0,four giraffes,giraffe,True,Counting,4,,,,,,,1865
821,822,536.0,four windows,window,True,Counting,4,,,,,,,1979
822,823,537.0,four bears,bear,True,Counting,4,,,,,,,1891
823,824,538.0,four doors,door,True,Counting,4,,,,,,,1963
824,825,539.0,four sinks,sink,True,Counting,4,,,,,,,1905
825,826,540.0,four remotes,remote,True,Counting,4,,,,,,,1914
826,827,541.0,four potted plants,potted plant,True,Counting,4,,,,,,,1931
827,828,542.0,five couches,couch,True,Counting,5,,,,,,,1913
828,829,543.0,five frisbees,frisbee,True,Counting,5,,,,,,,1926
829,830,544.0,five zebras,zebra,True,Counting,5,,,,,,,1904
830,831,545.0,five kites,kite,True,Counting,5,,,,,,,1896
831,832,546.0,five fire hydrants,fire hydrant,True,Counting,5,,,,,,,1923
832,833,547.0,five pizzas,pizza,True,Counting,5,,,,,,,1930
833,834,548.0,five desks,desk,True,Counting,5,,,,,,,1855
834,835,549.0,five sinks,sink,True,Counting,5,,,,,,,1905
835,836,550.0,five microwaves,microwave,True,Counting,5,,,,,,,1910
836,837,551.0,six cell phones,cell phone,True,Counting,6,,,,,,,1898
837,838,552.0,six ties,tie,True,Counting,6,,,,,,,1933
838,839,553.0,six doors,door,True,Counting,6,,,,,,,1963
839,840,554.0,six vases,vase,True,Counting,6,,,,,,,1943
840,841,555.0,six benches,bench,True,Counting,6,,,,,,,1893
841,842,556.0,six chairs,chair,True,Counting,6,,,,,,,1894
842,843,557.0,six forks,fork,True,Counting,6,,,,,,,1869
843,844,558.0,six frisbees,frisbee,True,Counting,6,,,,,,,1926
844,845,559.0,six stop signs,stop sign,True,Counting,6,,,,,,,1908
845,846,560.0,seven bananas,banana,True,Counting,7,,,,,,,1863
846,847,561.0,seven potted plants,potted plant,True,Counting,7,,,,,,,1931
847,848,562.0,seven sports balls,sports ball,True,Counting,7,,,,,,,1922
848,849,563.0,seven forks,fork,True,Counting,7,,,,,,,1869
849,850,564.0,seven trucks,truck,True,Counting,7,,,,,,,1918
850,851,565.0,seven bowls,bowl,True,Counting,7,,,,,,,1903
851,852,566.0,seven chairs,chair,True,Counting,7,,,,,,,1894
852,853,567.0,seven airplanes,airplane,True,Counting,7,,,,,,,1897
853,854,568.0,seven bottles,bottle,True,Counting,7,,,,,,,1934
854,855,569.0,eight cups,cup,True,Counting,8,,,,,,,1885
855,856,570.0,eight elephants,elephant,True,Counting,8,,,,,,,1838
856,857,571.0,eight people,person,True,Counting,8,,,,,,,2046
857,858,572.0,eight baseball bats,baseball bat,True,Counting,8,,,,,,,2049
858,859,573.0,eight cakes,cake,True,Counting,8,,,,,,,1892
859,860,574.0,eight fire hydrants,fire hydrant,True,Counting,8,,,,,,,1923
860,861,575.0,eight cell phones,cell phone,True,Counting,8,,,,,,,1898
861,862,576.0,eight ovens,oven,True,Counting,8,,,,,,,2146
862,863,577.0,eight spoons,spoon,True,Counting,8,,,,,,,1861
863,864,578.0,nine elephants,elephant,True,Counting,9,,,,,,,1838
864,865,579.0,nine laptops,laptop,True,Counting,9,,,,,,,1935
865,866,580.0,nine umbrellas,umbrella,True,Counting,9,,,,,,,1907
866,867,581.0,nine busses,bus,True,Counting,9,,,,,,,1883
